Date,Location,Vehicle_Type,Violation_Type,Fine_Amount,Repeat_Offender,Weather_Condition,Time_of_Day,Road_Condition,Driver_Age_Group,Passengers_Count,Traffic_Density,License_Status,Accident_Involved,Speed_Recorded_kmphr,Vehicle_Registration_State,Officer_ID,Previous_Violations,Insurance_Penalty,Fine_Payment_Status,year_no,month_no,month_name,quarter_no
2024-07-09,Udyog Vihar,Car,No Seatbelt,1000,False,Clear,Night,Dry,36-50,0,High,Suspended,False,105,Uttar Pradesh,4,2,1557,Unpaid,2024,7,July,3
2024-06-04,Sector 56,Bike,Red-Light Jump,2103,False,Stormy,Afternoon,Dry,36-50,1,Low,Learner,True,42,Uttar Pradesh,9,2,4333,Disputed,2024,6,June,2
2024-11-23,NH-8,Car,Wrong-Side Driving,4822,False,Rainy,Afternoon,Wet,26-35,2,Low,Valid,True,52,Uttar Pradesh,6,2,4469,Paid,2024,11,November,4
2024-06-05,Sector 29,Car,Red-Light Jump,4806,False,Foggy,Afternoon,Under Construction,26-35,5,Low,Valid,True,103,Punjab,9,3,2114,Paid,2024,6,June,2
2024-12-17,MG Road,Auto-rickshaw,Speeding,2927,True,Clear,Morning,Slippery,26-35,1,Low,Suspended,True,66,Haryana,4,1,3337,Disputed,2024,12,December,4
2024-02-24,Udyog Vihar,Bike,Wrong-Side Driving,2107,False,Clear,Morning,Slippery,18-25,3,High,Valid,False,96,Delhi,10,1,3712,Unpaid,2024,2,February,1
2024-01-23,MG Road,Bus,Red-Light Jump,4189,False,Rainy,Evening,Under Construction,18-25,0,High,Learner,False,69,Uttar Pradesh,4,2,636,Unpaid,2024,1,January,1
2024-10-13,MG Road,Car,No Seatbelt,1000,True,Rainy,Night,Dry,50+,0,Low,Valid,False,0,Rajasthan,3,2,3554,Unpaid,2024,10,October,4
2024-04-07,Sector 56,Bike,Wrong-Side Driving,6115,False,Rainy,Afternoon,Under Construction,18-25,3,High,Suspended,False,74,Punjab,2,3,1380,Disputed,2024,4,April,2
2024-12-01,Sheetala Mata Road,Bus,No Seatbelt,1000,False,Stormy,Night,Under Construction,26-35,1,Medium,Suspended,True,39,Punjab,2,3,1441,Unpaid,2024,12,December,4
2024-03-26,Sector 56,Bike,No Helmet,1000,True,Clear,Morning,Slippery,50+,0,Medium,Valid,False,75,Haryana,8,3,1119,Disputed,2024,3,March,1
2024-06-08,Cyber City,Truck,Speeding,2547,False,Stormy,Night,Slippery,36-50,5,Low,Suspended,True,73,Rajasthan,6,3,1832,Disputed,2024,6,June,2
2024-06-23,MG Road,Bike,DUI,9615,False,Foggy,Morning,Under Construction,18-25,4,High,Valid,False,47,Rajasthan,2,1,1705,Disputed,2024,6,June,2
2024-10-04,Udyog Vihar,Truck,No Seatbelt,1000,False,Clear,Evening,Wet,26-35,2,Low,Valid,True,61,Rajasthan,5,1,1604,Unpaid,2024,10,October,4
2024-04-17,NH-8,Auto-rickshaw,Wrong-Side Driving,6476,True,Stormy,Evening,Under Construction,18-25,4,Medium,Valid,True,95,Haryana,1,2,2242,Disputed,2024,4,April,2
2024-12-17,Udyog Vihar,Bus,No Seatbelt,1000,True,Rainy,Afternoon,Wet,18-25,5,Medium,Expired,True,80,Delhi,1,1,4974,Unpaid,2024,12,December,4
2024-08-13,NH-8,Car,No Seatbelt,1000,False,Cloudy,Night,Dry,26-35,4,Medium,Learner,False,96,Haryana,9,2,3102,Paid,2024,8,August,3
2024-11-11,NH-8,Bike,No Helmet,1000,True,Foggy,Evening,Under Construction,36-50,1,Medium,Suspended,False,40,Haryana,5,3,2416,Paid,2024,11,November,4
2024-12-13,Signature Tower Chowk,Car,Red-Light Jump,3508,False,Stormy,Night,Slippery,26-35,3,Medium,Suspended,False,1,Punjab,8,2,3733,Disputed,2024,12,December,4
2024-10-11,IFFCO Chowk,Bus,Wrong-Side Driving,7304,True,Clear,Night,Dry,18-25,2,High,Expired,False,60,Uttar Pradesh,7,3,2651,Unpaid,2024,10,October,4
2024-08-12,NH-8,Bus,DUI,7336,False,Foggy,Evening,Slippery,50+,1,Low,Learner,True,56,Punjab,5,2,2576,Paid,2024,8,August,3
2024-05-23,Cyber City,Car,Speeding,3313,True,Cloudy,Evening,Wet,26-35,3,Low,Suspended,False,48,Delhi,4,1,2635,Disputed,2024,5,May,2
2024-02-22,Cyber City,Auto-rickshaw,DUI,7754,False,Stormy,Evening,Wet,36-50,1,Medium,Learner,False,112,Uttar Pradesh,9,2,1753,Disputed,2024,2,February,1
2024-03-11,Manesar Toll,Truck,Wrong-Side Driving,20565,False,Cloudy,Morning,Under Construction,18-25,2,Low,Suspended,True,17,Haryana,2,3,1311,Unpaid,2024,3,March,1
2024-01-08,Cyber City,Truck,Red-Light Jump,4484,False,Clear,Night,Dry,36-50,4,Low,Suspended,True,93,Uttar Pradesh,2,2,3193,Disputed,2024,1,January,1
2024-08-18,Huda City Center,Bike,Speeding,3038,False,Foggy,Evening,Under Construction,36-50,0,Low,Valid,False,98,Uttar Pradesh,9,3,2347,Disputed,2024,8,August,3
2024-05-20,NH-8,Bike,Wrong-Side Driving,7655,False,Foggy,Morning,Under Construction,18-25,1,Low,Learner,False,61,Delhi,1,1,1855,Unpaid,2024,5,May,2
2024-03-08,Udyog Vihar,Bus,Red-Light Jump,4050,False,Foggy,Morning,Slippery,36-50,1,High,Suspended,False,42,Delhi,9,2,1206,Disputed,2024,3,March,1
2024-11-05,Signature Tower Chowk,Truck,Wrong-Side Driving,4547,False,Clear,Night,Under Construction,26-35,2,High,Valid,True,103,Uttar Pradesh,5,3,4024,Unpaid,2024,11,November,4
2024-06-25,Sector 29,Bike,Red-Light Jump,3001,False,Foggy,Night,Dry,26-35,1,Low,Suspended,True,64,Punjab,5,2,1249,Paid,2024,6,June,2
2024-09-26,Manesar Toll,Bus,No Seatbelt,1000,True,Cloudy,Night,Wet,50+,4,Medium,Suspended,True,113,Haryana,4,1,1925,Disputed,2024,9,September,3
2024-03-27,Sikanderpur,Car,Speeding,3944,True,Clear,Night,Slippery,50+,5,High,Suspended,True,55,Punjab,1,3,2288,Paid,2024,3,March,1
2024-06-02,Sector 29,Bus,Wrong-Side Driving,3071,False,Cloudy,Night,Under Construction,18-25,3,High,Learner,False,106,Haryana,7,1,3266,Disputed,2024,6,June,2
2024-05-02,Cyber City,Bike,Speeding,2272,False,Cloudy,Evening,Wet,50+,0,High,Learner,True,112,Uttar Pradesh,4,1,548,Paid,2024,5,May,2
2024-06-07,Sheetala Mata Road,Car,No Seatbelt,1000,False,Cloudy,Night,Slippery,36-50,2,Medium,Suspended,False,102,Rajasthan,9,2,2821,Disputed,2024,6,June,2
2024-02-26,Udyog Vihar,Car,Red-Light Jump,3924,True,Foggy,Night,Under Construction,50+,5,Low,Valid,False,61,Rajasthan,2,2,1984,Paid,2024,2,February,1
2024-06-24,Sector 56,Bus,Wrong-Side Driving,2252,False,Foggy,Evening,Slippery,18-25,1,Medium,Expired,True,61,Punjab,9,2,4808,Disputed,2024,6,June,2
2024-01-20,Manesar Toll,Auto-rickshaw,Wrong-Side Driving,7689,True,Stormy,Evening,Dry,18-25,0,Medium,Suspended,False,22,Uttar Pradesh,7,3,1976,Paid,2024,1,January,1
2024-11-02,Sikanderpur,Bus,No Seatbelt,1000,False,Clear,Evening,Slippery,36-50,5,Low,Suspended,False,88,Uttar Pradesh,5,2,3002,Disputed,2024,11,November,4
2024-09-16,Rajiv Chowk,Auto-rickshaw,Red-Light Jump,3391,False,Foggy,Night,Dry,26-35,2,High,Suspended,True,1,Uttar Pradesh,9,3,3157,Unpaid,2024,9,September,3
2024-04-07,Huda City Center,Auto-rickshaw,No Seatbelt,1000,False,Clear,Afternoon,Slippery,18-25,1,Medium,Suspended,True,70,Haryana,4,2,3842,Paid,2024,4,April,2
2024-04-07,Sheetala Mata Road,Truck,DUI,6344,False,Stormy,Afternoon,Dry,26-35,2,High,Expired,False,29,Delhi,10,3,4027,Paid,2024,4,April,2
2024-05-20,Rajiv Chowk,Bus,No Seatbelt,1000,False,Clear,Night,Slippery,18-25,0,Medium,Suspended,False,18,Punjab,6,1,1938,Unpaid,2024,5,May,2
2024-02-02,Signature Tower Chowk,Bike,No Helmet,1000,True,Foggy,Evening,Wet,36-50,1,High,Learner,True,97,Delhi,5,1,1589,Paid,2024,2,February,1
2024-01-19,Signature Tower Chowk,Bus,No Seatbelt,1000,True,Rainy,Evening,Slippery,26-35,4,Low,Suspended,True,77,Haryana,4,1,4373,Unpaid,2024,1,January,1
2024-01-21,Signature Tower Chowk,Bike,Red-Light Jump,4251,False,Clear,Morning,Slippery,50+,3,Low,Learner,True,25,Haryana,3,2,4162,Unpaid,2024,1,January,1
2024-08-27,Sikanderpur,Bike,Speeding,1442,False,Stormy,Night,Wet,36-50,1,Medium,Valid,False,44,Uttar Pradesh,6,2,2889,Disputed,2024,8,August,3
2024-07-03,Huda City Center,Bike,DUI,5856,False,Cloudy,Morning,Slippery,26-35,2,Medium,Suspended,False,17,Haryana,4,2,1748,Unpaid,2024,7,July,3
2024-02-10,Huda City Center,Bike,DUI,9925,False,Clear,Afternoon,Wet,50+,1,Medium,Suspended,True,98,Punjab,2,3,2263,Unpaid,2024,2,February,1
2024-03-19,Udyog Vihar,Car,No Seatbelt,1000,False,Foggy,Evening,Slippery,36-50,3,High,Learner,False,77,Punjab,1,1,3878,Unpaid,2024,3,March,1
2024-10-03,Rajiv Chowk,Truck,No Seatbelt,1000,False,Cloudy,Morning,Wet,36-50,4,Low,Learner,False,82,Haryana,7,1,3918,Unpaid,2024,10,October,4
2024-01-04,IFFCO Chowk,Truck,Red-Light Jump,2780,False,Rainy,Evening,Slippery,50+,5,Medium,Valid,False,119,Rajasthan,1,1,1438,Unpaid,2024,1,January,1
2024-05-02,Sector 29,Truck,No Seatbelt,1000,False,Rainy,Night,Wet,18-25,0,Medium,Expired,True,101,Rajasthan,9,1,3048,Unpaid,2024,5,May,2
2024-05-07,Sikanderpur,Car,Red-Light Jump,3391,True,Clear,Night,Wet,50+,0,High,Valid,False,100,Uttar Pradesh,2,2,1715,Paid,2024,5,May,2
2024-12-18,NH-8,Auto-rickshaw,DUI,6565,False,Rainy,Morning,Wet,26-35,1,Medium,Valid,False,33,Punjab,6,1,677,Paid,2024,12,December,4
2024-01-07,Sohna Road near Iris Tech Park,Bus,No Seatbelt,1000,False,Clear,Morning,Under Construction,18-25,1,High,Suspended,False,119,Punjab,2,2,791,Paid,2024,1,January,1
2024-07-15,Cyber City,Car,DUI,7858,True,Stormy,Evening,Wet,50+,2,Low,Valid,False,73,Haryana,10,2,2248,Paid,2024,7,July,3
2024-06-28,Sohna Road near Iris Tech Park,Bus,Speeding,2864,False,Foggy,Night,Wet,50+,31,High,Expired,False,19,Rajasthan,2,1,2194,Unpaid,2024,6,June,2
2024-10-06,Sector 29,Bike,Red-Light Jump,2895,False,Foggy,Evening,Wet,36-50,2,High,Learner,True,60,Punjab,4,2,2829,Paid,2024,10,October,4
2024-08-02,Huda City Center,Auto-rickshaw,No Seatbelt,1000,False,Stormy,Night,Wet,50+,4,Medium,Learner,True,24,Haryana,4,3,4055,Disputed,2024,8,August,3
2024-07-21,Golf Course Road,Bike,Wrong-Side Driving,2089,True,Clear,Afternoon,Dry,18-25,2,Low,Expired,True,104,Uttar Pradesh,3,1,3595,Paid,2024,7,July,3
2024-05-28,Sector 56,Truck,DUI,6644,False,Clear,Night,Dry,50+,0,Low,Learner,True,6,Delhi,9,3,3292,Disputed,2024,5,May,2
2024-02-21,Manesar Toll,Bike,Red-Light Jump,3642,False,Foggy,Afternoon,Under Construction,50+,4,High,Expired,True,111,Haryana,8,1,503,Paid,2024,2,February,1
2024-01-09,MG Road,Car,Red-Light Jump,4184,True,Foggy,Evening,Dry,50+,2,Medium,Valid,True,8,Rajasthan,5,2,3051,Unpaid,2024,1,January,1
2024-07-15,Sohna Road near Iris Tech Park,Car,No Seatbelt,1000,True,Stormy,Morning,Slippery,50+,0,Medium,Valid,False,79,Rajasthan,3,3,1436,Paid,2024,7,July,3
2024-10-16,Golf Course Road,Bus,Wrong-Side Driving,2039,False,Rainy,Morning,Under Construction,26-35,25,Medium,Suspended,False,36,Haryana,7,2,1636,Paid,2024,10,October,4
2024-02-04,Sikanderpur,Car,DUI,34890,False,Stormy,Afternoon,Under Construction,26-35,3,High,Suspended,True,44,Haryana,6,1,3239,Disputed,2024,2,February,1
2024-09-14,MG Road,Truck,Red-Light Jump,3477,False,Cloudy,Evening,Under Construction,36-50,4,High,Expired,True,43,Uttar Pradesh,8,1,2887,Disputed,2024,9,September,3
2024-02-10,Sector 29,Bus,Wrong-Side Driving,6057,False,Rainy,Afternoon,Slippery,36-50,12,Medium,Suspended,False,1,Uttar Pradesh,7,2,1203,Disputed,2024,2,February,1
2024-05-08,Golf Course Road,Car,Wrong-Side Driving,4100,False,Cloudy,Night,Dry,36-50,3,Low,Valid,True,11,Punjab,2,1,1952,Paid,2024,5,May,2
2024-01-01,Rajiv Chowk,Bus,Red-Light Jump,2548,False,Foggy,Evening,Wet,36-50,4,Medium,Suspended,True,79,Uttar Pradesh,8,1,4831,Disputed,2024,1,January,1
2024-10-05,Cyber City,Auto-rickshaw,Wrong-Side Driving,4678,True,Rainy,Morning,Slippery,50+,2,Low,Expired,True,86,Delhi,4,1,1750,Paid,2024,10,October,4
2024-02-19,IFFCO Chowk,Truck,Red-Light Jump,4326,True,Cloudy,Evening,Wet,50+,3,Medium,Valid,False,33,Rajasthan,7,2,3347,Disputed,2024,2,February,1
2024-07-11,Signature Tower Chowk,Car,Speeding,1471,False,Clear,Afternoon,Slippery,36-50,3,High,Suspended,False,5,Haryana,3,1,876,Unpaid,2024,7,July,3
2024-11-27,Sector 29,Bike,Red-Light Jump,3391,False,Foggy,Night,Slippery,18-25,3,Medium,Valid,False,95,Uttar Pradesh,1,2,1524,Unpaid,2024,11,November,4
2024-03-26,Sector 56,Car,No Seatbelt,1000,False,Rainy,Night,Dry,26-35,2,Medium,Valid,True,108,Haryana,7,1,584,Paid,2024,3,March,1
2024-06-20,Sector 29,Bus,Speeding,2158,True,Rainy,Night,Under Construction,26-35,1,High,Valid,False,120,Delhi,3,3,2781,Disputed,2024,6,June,2
2024-12-14,Rajiv Chowk,Bike,Red-Light Jump,3166,False,Rainy,Evening,Under Construction,26-35,2,Low,Learner,True,120,Haryana,8,2,4858,Unpaid,2024,12,December,4
2024-03-06,Golf Course Road,Bus,Speeding,4849,True,Clear,Night,Dry,26-35,3,High,Valid,False,22,Haryana,6,2,3840,Disputed,2024,3,March,1
2024-10-20,Signature Tower Chowk,Car,Wrong-Side Driving,2284,False,Rainy,Night,Wet,26-35,5,Medium,Valid,True,110,Rajasthan,2,1,2145,Paid,2024,10,October,4
2024-12-28,Sector 56,Car,Red-Light Jump,3218,False,Cloudy,Afternoon,Dry,26-35,3,High,Expired,False,55,Haryana,2,1,3937,Disputed,2024,12,December,4
2024-06-23,Golf Course Road,Bike,Speeding,3748,True,Rainy,Morning,Slippery,18-25,2,High,Suspended,False,81,Haryana,3,2,3807,Disputed,2024,6,June,2
2024-08-22,Sohna Road near Iris Tech Park,Auto-rickshaw,Red-Light Jump,3835,False,Clear,Morning,Dry,36-50,2,High,Valid,False,54,Punjab,1,2,4284,Unpaid,2024,8,August,3
2024-06-27,Cyber City,Bus,No Seatbelt,1000,False,Stormy,Night,Dry,26-35,3,Medium,Valid,True,58,Delhi,1,2,3201,Unpaid,2024,6,June,2
2024-03-17,Sikanderpur,Bus,Red-Light Jump,4565,False,Stormy,Evening,Wet,50+,1,High,Learner,True,115,Rajasthan,6,1,1044,Disputed,2024,3,March,1
2024-01-05,Sector 29,Bus,Red-Light Jump,4615,False,Foggy,Night,Wet,50+,0,Medium,Suspended,True,14,Haryana,5,3,2103,Paid,2024,1,January,1
2024-11-02,NH-8,Auto-rickshaw,Wrong-Side Driving,7081,False,Foggy,Morning,Under Construction,36-50,5,Low,Suspended,False,88,Haryana,4,2,4374,Disputed,2024,11,November,4
2024-09-10,Manesar Toll,Car,Wrong-Side Driving,2417,True,Rainy,Evening,Slippery,26-35,2,Low,Expired,False,49,Rajasthan,3,2,3996,Paid,2024,9,September,3
2024-08-19,MG Road,Bus,Wrong-Side Driving,3804,True,Rainy,Morning,Wet,50+,3,High,Valid,False,94,Haryana,8,1,1418,Paid,2024,8,August,3
2024-04-21,MG Road,Auto-rickshaw,Speeding,2953,True,Rainy,Night,Slippery,18-25,2,Low,Valid,True,67,Delhi,9,2,4842,Disputed,2024,4,April,2
2024-08-27,Sector 56,Bike,No Helmet,1000,False,Stormy,Evening,Under Construction,18-25,2,High,Learner,False,15,Punjab,6,1,1136,Paid,2024,8,August,3
2024-10-06,Rajiv Chowk,Car,No Seatbelt,1000,False,Foggy,Afternoon,Under Construction,18-25,1,High,Valid,True,72,Punjab,3,3,4272,Paid,2024,10,October,4
2024-05-01,Sikanderpur,Bike,No Helmet,1000,False,Cloudy,Evening,Dry,18-25,0,Low,Learner,True,47,Delhi,9,3,596,Paid,2024,5,May,2
2024-05-28,Golf Course Road,Auto-rickshaw,No Seatbelt,1000,True,Rainy,Night,Slippery,18-25,0,High,Valid,False,66,Delhi,10,2,1385,Paid,2024,5,May,2
2024-03-26,Golf Course Road,Bus,Wrong-Side Driving,4521,True,Rainy,Evening,Slippery,26-35,2,Medium,Learner,True,27,Punjab,5,3,3801,Disputed,2024,3,March,1
2024-02-09,NH-8,Auto-rickshaw,Wrong-Side Driving,3811,False,Clear,Evening,Dry,26-35,5,Medium,Learner,False,79,Rajasthan,6,3,3376,Paid,2024,2,February,1
2024-08-26,NH-8,Car,Red-Light Jump,3811,False,Clear,Afternoon,Slippery,26-35,1,Medium,Expired,True,9,Uttar Pradesh,8,1,2593,Paid,2024,8,August,3
2024-04-23,NH-8,Auto-rickshaw,Speeding,2857,False,Clear,Morning,Slippery,26-35,5,Low,Expired,True,54,Haryana,5,3,2542,Paid,2024,4,April,2
2024-06-16,IFFCO Chowk,Bike,No Helmet,1000,False,Clear,Evening,Dry,36-50,3,Medium,Valid,False,25,Uttar Pradesh,5,1,2848,Paid,2024,6,June,2
2024-05-20,Cyber City,Car,Red-Light Jump,3391,False,Cloudy,Morning,Slippery,36-50,2,High,Suspended,True,24,Delhi,8,2,2111,Unpaid,2024,5,May,2
2024-08-14,Signature Tower Chowk,Auto-rickshaw,Wrong-Side Driving,7088,False,Cloudy,Evening,Slippery,18-25,2,Medium,Valid,True,25,Punjab,8,1,2523,Paid,2024,8,August,3
2024-04-14,Sikanderpur,Truck,Wrong-Side Driving,6756,True,Cloudy,Afternoon,Under Construction,36-50,0,High,Expired,True,98,Rajasthan,7,3,3864,Unpaid,2024,4,April,2
2024-07-05,Sohna Road near Iris Tech Park,Bus,No Seatbelt,1000,False,Clear,Morning,Dry,26-35,2,Low,Suspended,True,70,Rajasthan,10,1,3087,Paid,2024,7,July,3
2024-07-18,Sheetala Mata Road,Car,DUI,9886,False,Stormy,Morning,Slippery,26-35,2,High,Suspended,False,119,Rajasthan,1,2,3914,Unpaid,2024,7,July,3
2024-07-10,Sohna Road near Iris Tech Park,Auto-rickshaw,DUI,9264,True,Rainy,Morning,Slippery,26-35,5,High,Learner,False,111,Delhi,3,1,1740,Disputed,2024,7,July,3
2024-07-09,Cyber City,Car,DUI,9345,True,Stormy,Morning,Slippery,36-50,4,High,Learner,False,18,Uttar Pradesh,3,3,3125,Disputed,2024,7,July,3
2024-06-05,Huda City Center,Car,Wrong-Side Driving,3873,False,Stormy,Night,Under Construction,26-35,4,High,Expired,True,50,Rajasthan,4,3,4108,Unpaid,2024,6,June,2
2024-12-15,Sector 56,Bus,DUI,9777,False,Stormy,Night,Wet,18-25,5,Medium,Valid,True,99,Haryana,3,3,4191,Disputed,2024,12,December,4
2024-07-27,Rajiv Chowk,Bike,DUI,6927,False,Cloudy,Evening,Under Construction,18-25,1,Medium,Expired,True,89,Punjab,7,2,1492,Unpaid,2024,7,July,3
2024-02-21,Huda City Center,Car,Speeding,4393,False,Stormy,Afternoon,Dry,26-35,0,Low,Learner,True,5,Delhi,5,2,1732,Paid,2024,2,February,1
2024-06-12,Sikanderpur,Bus,No Seatbelt,1000,True,Stormy,Morning,Dry,26-35,4,Medium,Expired,False,96,Uttar Pradesh,10,1,2446,Unpaid,2024,6,June,2
2024-07-25,Rajiv Chowk,Car,DUI,6027,True,Foggy,Night,Slippery,36-50,4,Low,Expired,True,73,Punjab,8,1,3117,Unpaid,2024,7,July,3
2024-04-06,Sohna Road near Iris Tech Park,Bike,Wrong-Side Driving,3488,False,Rainy,Night,Wet,50+,2,Low,Valid,True,55,Uttar Pradesh,2,2,1899,Paid,2024,4,April,2
2024-03-16,Manesar Toll,Bus,Speeding,4009,False,Rainy,Evening,Dry,50+,5,High,Learner,True,12,Rajasthan,5,1,2209,Disputed,2024,3,March,1
2024-05-02,Huda City Center,Car,Wrong-Side Driving,4870,True,Rainy,Night,Under Construction,26-35,1,Medium,Learner,False,65,Delhi,9,3,2826,Disputed,2024,5,May,2
2024-01-12,Sohna Road near Iris Tech Park,Truck,No Seatbelt,1000,False,Rainy,Afternoon,Under Construction,36-50,4,Low,Suspended,True,76,Uttar Pradesh,6,2,1301,Disputed,2024,1,January,1
2024-03-05,Sheetala Mata Road,Truck,DUI,7583,False,Stormy,Morning,Under Construction,26-35,3,Medium,Valid,False,16,Rajasthan,5,2,3499,Unpaid,2024,3,March,1
2024-01-23,IFFCO Chowk,Bus,Red-Light Jump,3785,True,Cloudy,Night,Dry,50+,4,Medium,Suspended,False,35,Punjab,8,1,1298,Paid,2024,1,January,1
2024-06-07,Sector 56,Bike,DUI,9901,False,Rainy,Afternoon,Slippery,26-35,3,Low,Expired,False,69,Uttar Pradesh,8,1,3617,Unpaid,2024,6,June,2
2024-03-24,Sheetala Mata Road,Bike,No Helmet,1000,True,Foggy,Evening,Under Construction,26-35,2,High,Valid,True,56,Haryana,3,1,3941,Disputed,2024,3,March,1
2024-03-20,Sheetala Mata Road,Truck,Red-Light Jump,4219,False,Clear,Morning,Dry,36-50,5,Medium,Valid,True,47,Delhi,2,3,2190,Disputed,2024,3,March,1
2024-11-18,Sikanderpur,Truck,Wrong-Side Driving,5674,True,Cloudy,Evening,Dry,18-25,4,Medium,Learner,False,95,Rajasthan,7,2,2143,Disputed,2024,11,November,4
2024-06-04,Sector 56,Bus,No Seatbelt,1000,False,Rainy,Evening,Slippery,50+,3,Low,Suspended,False,5,Punjab,7,2,856,Unpaid,2024,6,June,2
2024-10-18,Manesar Toll,Truck,Speeding,1192,False,Rainy,Afternoon,Slippery,26-35,1,Medium,Expired,True,72,Rajasthan,2,2,2897,Unpaid,2024,10,October,4
2024-11-04,NH-8,Car,Wrong-Side Driving,4994,False,Clear,Night,Wet,50+,0,Low,Learner,True,48,Delhi,1,3,3701,Unpaid,2024,11,November,4
2024-09-11,MG Road,Auto-rickshaw,Speeding,4807,False,Stormy,Morning,Under Construction,26-35,0,Medium,Suspended,False,18,Rajasthan,8,1,2140,Disputed,2024,9,September,3
2024-08-13,Manesar Toll,Truck,Red-Light Jump,1731,False,Clear,Morning,Wet,26-35,1,Medium,Expired,True,100,Delhi,8,3,1707,Unpaid,2024,8,August,3
2024-04-13,Sohna Road near Iris Tech Park,Bus,Red-Light Jump,3391,True,Stormy,Night,Slippery,26-35,4,Low,Valid,True,12,Rajasthan,3,2,655,Unpaid,2024,4,April,2
2024-10-13,Cyber City,Bike,Red-Light Jump,3982,False,Foggy,Night,Slippery,50+,0,Low,Learner,True,37,Haryana,5,1,3224,Disputed,2024,10,October,4
2024-08-20,Sohna Road near Iris Tech Park,Car,Red-Light Jump,2787,False,Rainy,Morning,Dry,18-25,3,Low,Valid,False,43,Punjab,1,3,3981,Paid,2024,8,August,3
2024-09-13,Cyber City,Bus,DUI,8530,False,Clear,Morning,Under Construction,36-50,1,Medium,Learner,True,28,Haryana,9,2,4643,Unpaid,2024,9,September,3
2024-08-15,Golf Course Road,Car,Wrong-Side Driving,6008,False,Rainy,Morning,Dry,26-35,3,Low,Expired,False,77,Rajasthan,8,3,2792,Paid,2024,8,August,3
2024-09-01,Sohna Road near Iris Tech Park,Bike,No Helmet,1000,True,Foggy,Afternoon,Dry,50+,2,High,Suspended,True,101,Delhi,7,1,704,Disputed,2024,9,September,3
2024-12-14,MG Road,Auto-rickshaw,No Seatbelt,1000,False,Rainy,Evening,Wet,18-25,4,Medium,Suspended,True,18,Punjab,2,3,1157,Unpaid,2024,12,December,4
2024-06-08,Udyog Vihar,Car,Speeding,4953,False,Foggy,Evening,Dry,50+,5,High,Valid,True,116,Punjab,1,2,1113,Unpaid,2024,6,June,2
2024-03-16,Sikanderpur,Auto-rickshaw,No Seatbelt,1000,False,Rainy,Evening,Under Construction,36-50,1,Low,Valid,True,67,Haryana,5,3,4506,Unpaid,2024,3,March,1
2024-05-04,Huda City Center,Truck,No Seatbelt,1000,False,Foggy,Afternoon,Wet,18-25,3,Medium,Learner,True,58,Delhi,6,1,4164,Disputed,2024,5,May,2
2024-11-28,Sector 56,Auto-rickshaw,Red-Light Jump,3077,True,Foggy,Afternoon,Slippery,26-35,1,High,Learner,True,105,Punjab,3,2,3961,Unpaid,2024,11,November,4
2024-06-05,Sector 56,Truck,Red-Light Jump,3508,False,Foggy,Afternoon,Slippery,36-50,4,High,Valid,False,86,Punjab,9,3,4514,Paid,2024,6,June,2
2024-01-26,NH-8,Bike,DUI,8949,False,Stormy,Evening,Slippery,50+,3,High,Suspended,True,50,Haryana,8,1,3483,Unpaid,2024,1,January,1
2024-12-27,Sector 56,Auto-rickshaw,No Seatbelt,1000,False,Clear,Afternoon,Slippery,26-35,4,High,Expired,False,24,Punjab,2,1,1886,Unpaid,2024,12,December,4
2024-08-14,Golf Course Road,Truck,Speeding,3386,True,Rainy,Night,Under Construction,50+,5,Medium,Expired,False,97,Rajasthan,3,2,3319,Disputed,2024,8,August,3
2024-02-27,IFFCO Chowk,Bike,Speeding,2113,True,Cloudy,Evening,Slippery,26-35,3,Medium,Valid,True,106,Haryana,4,1,1283,Unpaid,2024,2,February,1
2024-05-12,Golf Course Road,Bike,Red-Light Jump,2980,False,Clear,Evening,Under Construction,50+,1,High,Expired,True,44,Delhi,4,1,4892,Unpaid,2024,5,May,2
2024-06-15,Sector 29,Truck,Red-Light Jump,4613,True,Rainy,Night,Under Construction,18-25,1,Medium,Suspended,True,73,Haryana,9,3,1800,Unpaid,2024,6,June,2
2024-04-16,Signature Tower Chowk,Bike,Speeding,3781,False,Foggy,Evening,Slippery,50+,4,Low,Learner,False,87,Rajasthan,3,2,2163,Paid,2024,4,April,2
2024-01-01,Rajiv Chowk,Auto-rickshaw,DUI,9039,False,Stormy,Evening,Wet,26-35,2,Low,Suspended,False,18,Haryana,10,3,2437,Disputed,2024,1,January,1
2024-10-08,Manesar Toll,Auto-rickshaw,Wrong-Side Driving,4337,True,Rainy,Afternoon,Under Construction,18-25,3,High,Valid,False,111,Rajasthan,6,3,4851,Unpaid,2024,10,October,4
2024-06-06,Manesar Toll,Auto-rickshaw,No Seatbelt,1000,False,Clear,Afternoon,Under Construction,36-50,4,Low,Valid,True,102,Haryana,3,1,797,Paid,2024,6,June,2
2024-02-16,Sheetala Mata Road,Auto-rickshaw,Wrong-Side Driving,5304,False,Stormy,Afternoon,Under Construction,36-50,2,Medium,Learner,True,20,Uttar Pradesh,3,1,976,Disputed,2024,2,February,1
2024-11-05,MG Road,Bike,No Helmet,1000,False,Stormy,Afternoon,Slippery,26-35,3,Low,Learner,False,108,Delhi,3,3,4827,Disputed,2024,11,November,4
